,model_name,sentence_id,sentence_text,compared_word_ids,compared_words,sentence_scores,result,word_id,word
33,nyu-mll/roberta-base-1B-1,161110,come over here and let's see who's in your airplane,"[5, 578, 85, 338, 577, 248, 63, 524, 98, 54, 573]","['airplane', 'truck', 'bus', 'motorcycle', 'tricycle', 'helicopter', 'boat', 'stroller', 'car', 'bicycle', 'train']","[-47.94805955886841, -40.724974155426025, -42.766483306884766, -32.1215877532959, -22.69187641143799, -29.301467895507812, -32.987356185913086, -23.615894317626953, -28.71493625640869, -24.908074855804443]",False,5,airplane
34,nyu-mll/roberta-base-1B-1,299617,there is an airplane out there xxx,"[5, 85, 54, 572, 524, 486, 98, 63, 573, 248, 577]","['airplane', 'bus', 'bicycle', 'tractor', 'stroller', 'sled', 'car', 'boat', 'train', 'helicopter', 'tricycle']","[-19.649776458740234, -19.37173843383789, -34.01012134552002, -29.571468353271484, -21.5643949508667, -36.71137523651123, -38.70950937271118, -34.70762395858765, -34.03345727920532, -34.152716636657715]",False,5,airplane
35,nyu-mll/roberta-base-1B-1,281244,she's waiting for the airplane to come,"[5, 54, 98, 572, 577, 578, 573, 338, 248, 85, 63]","['airplane', 'bicycle', 'car', 'tractor', 'tricycle', 'truck', 'train', 'motorcycle', 'helicopter', 'bus', 'boat']","[-33.062589168548584, -34.33633899688721, -36.80620193481445, -33.88320207595825, -37.45031547546387, -32.854228019714355, -33.53908586502075, -27.512502670288086, -30.5357666015625, -25.710383892059326]",False,5,airplane
36,nyu-mll/roberta-base-1B-1,219372,is there an airplane at the desert museum huh,"[5, 524, 486, 190, 248, 573, 338, 577, 54, 572, 98]","['airplane', 'stroller', 'sled', 'firetruck', 'helicopter', 'train', 'motorcycle', 'tricycle', 'bicycle', 'tractor', 'car']","[-28.401151180267334, -24.096242427825928, -32.372982025146484, -29.92909002304077, -26.333559036254883, -28.05919361114502, -53.886903285980225, -62.9104642868042, -67.13958072662354, -56.6123685836792]",False,5,airplane
37,nyu-mll/roberta-base-1B-1,242873,no it doesn't fit on that airplane,"[5, 486, 338, 524, 577, 572, 54, 85, 98, 190, 578]","['airplane', 'sled', 'motorcycle', 'stroller', 'tricycle', 'tractor', 'bicycle', 'bus', 'car', 'firetruck', 'truck']","[-67.26999187469482, -68.64239025115967, -71.77500629425049, -64.15065717697144, -71.24689054489136, -64.87202978134155, -66.96177673339844, -34.65962553024292, -35.934980392456055, -34.64966678619385]",False,5,airplane
38,nyu-mll/roberta-base-1B-1,172653,do you want the airplane to go,"[5, 524, 63, 190, 338, 98, 577, 572, 85, 248, 486]","['airplane', 'stroller', 'boat', 'firetruck', 'motorcycle', 'car', 'tricycle', 'tractor', 'bus', 'helicopter', 'sled']","[-31.91734027862549, -29.35073184967041, -37.39863348007202, -34.983327865600586, -33.06026649475098, -32.945401191711426, -32.91021919250488, -33.00536346435547, -20.47849941253662, -19.533803939819336]",False,5,airplane
39,nyu-mll/roberta-base-1B-1,339958,who do you want to go on the airplane with you,"[5, 248, 85, 54, 572, 338, 573, 577, 578, 190, 63]","['airplane', 'helicopter', 'bus', 'bicycle', 'tractor', 'motorcycle', 'train', 'tricycle', 'truck', 'firetruck', 'boat']","[-17.37296199798584, -17.634434700012207, -23.154562950134277, -16.946604251861572, -19.053930282592773, -25.174360275268555, -16.458914756774902, -19.471144199371338, -22.730732917785645, -31.87918996810913]",False,5,airplane
40,nyu-mll/roberta-base-1B-1,194470,i can't understand how anybody could get up and play through all morning without anything to eat,"[6, 342, 336, 172, 11, 1, 178, 372, 13, 566, 362]","['all', 'much', 'more', 'each', 'another', 'a lot', 'every', 'other', 'any', 'too', 'not']","[-62.74195861816406, -66.76834678649902, -73.21479320526123, -62.99657964706421, -59.2503981590271, -74.86585474014282, -62.21548843383789, -77.02209758758545, -62.18979501724243, -71.48672294616699]",False,6,all
41,nyu-mll/roberta-base-1B-1,130100,a lot of his books out of the bookshelves they're all over the floor and my husband xxx pick them up xxx,"[6, 13, 455, 1, 372, 566, 342, 336, 178, 11, 172]","['all', 'any', 'same', 'a lot', 'other', 'too', 'much', 'more', 'every', 'another', 'each']","[-76.91432523727417, -45.118590354919434, -66.90992641448975, -67.62944841384888, -53.30934810638428, -61.59587240219116, -66.95661306381226, -61.30253267288208, -66.5621509552002, -61.5160117149353]",False,6,all
42,nyu-mll/roberta-base-1B-1,251850,oh for gracious sake she brings all the towels out,"[6, 372, 172, 566, 178, 359, 455, 11, 503, 13, 342]","['all', 'other', 'each', 'too', 'every', 'none', 'same', 'another', 'some', 'any', 'much']","[-64.37210083007812, -63.77558135986328, -51.191994190216064, -77.40971517562866, -66.51987648010254, -72.74084663391113, -71.35410737991333, -70.66464948654175, -84.43069839477539, -73.54431295394897]",False,6,all
43,nyu-mll/roberta-base-1B-1,324356,well wiping your nose with all the tissues huh,"[6, 503, 1, 566, 342, 362, 178, 336, 172, 13, 11]","['all', 'some', 'a lot', 'too', 'much', 'not', 'every', 'more', 'each', 'any', 'another']","[-68.81264638900757, -73.84735918045044, -75.77448844909668, -45.64824151992798, -63.24763822555542, -58.10845136642456, -71.97862243652344, -73.03693866729736, -66.72105884552002, -67.91998720169067]",False,6,all
44,nyu-mll/roberta-base-1B-1,132647,all you've got_to do is go in and get xxx,"[6, 13, 372, 172, 362, 566, 11, 503, 336, 359, 455]","['all', 'any', 'other', 'each', 'not', 'too', 'another', 'some', 'more', 'none', 'same']","[-66.6024808883667, -65.85251903533936, -64.25567674636841, -71.05095386505127, -34.1328387260437, -42.49923229217529, -49.31044244766235, -40.593953132629395, -47.969948291778564, -43.68055582046509]",False,6,all
45,nyu-mll/roberta-base-1B-1,122054,"they were real berries, and all he had got to do was to help himself.","[6, 359, 342, 362, 172, 336, 566, 503, 11, 1, 178]","['all', 'none', 'much', 'not', 'each', 'more', 'too', 'some', 'another', 'a lot', 'every']","[-43.4627947807312, -42.35709571838379, -44.872941970825195, -45.64928483963013, -47.32875919342041, -44.12782669067383, -61.60001468658447, -60.58390426635742, -71.23403263092041, -61.524577140808105]",False,6,all
46,nyu-mll/roberta-base-1B-1,316187,we took away all your binkies no binkies,"[6, 455, 1, 362, 172, 359, 566, 342, 336, 13, 372]","['all', 'same', 'a lot', 'not', 'each', 'none', 'too', 'much', 'more', 'any', 'other']","[-62.82060098648071, -65.7912712097168, -67.15948390960693, -63.33529043197632, -46.47292470932007, -58.831435680389404, -33.19235181808472, -49.103633880615234, -31.5684232711792, -33.08733940124512]",False,6,all
47,nyu-mll/roberta-base-1B-1,359825,you did all your dances and you were playing with daddy out in the yard uhhuh,"[6, 362, 11, 503, 13, 342, 359, 566, 455, 372, 336]","['all', 'not', 'another', 'some', 'any', 'much', 'none', 'too', 'same', 'other', 'more']","[-41.87303066253662, -38.99144744873047, -43.61575269699097, -46.015788078308105, -42.616387367248535, -39.70694351196289, -48.55415868759155, -56.29096460342407, -73.18975687026978, -74.07608461380005]",False,6,all
48,nyu-mll/roberta-base-1B-1,307855,trying to press them all at the same time,"[6, 362, 566, 178, 359, 372, 1, 172, 503, 336, 13]","['all', 'not', 'too', 'every', 'none', 'other', 'a lot', 'each', 'some', 'more', 'any']","[-63.035757541656494, -71.94355630874634, -74.21469449996948, -74.98717546463013, -74.72698640823364, -81.77450132369995, -75.54979372024536, -73.93976926803589, -19.65011692047119, -28.78974723815918]",False,6,all
49,nyu-mll/roberta-base-1B-1,137073,and laura is all up at the breakfast table waiting for everyone else to come,"[6, 342, 566, 172, 359, 1, 455, 336, 11, 503, 178]","['all', 'much', 'too', 'each', 'none', 'a lot', 'same', 'more', 'another', 'some', 'every']","[-23.196721076965332, -27.767556190490723, -28.99687671661377, -35.408549308776855, -19.756831645965576, -23.619062900543213, -23.563650131225586, -24.087483882904053, -26.081770420074463, -56.390841484069824]",False,6,all
50,nyu-mll/roberta-base-1B-1,134265,and and um and mrs alligator says that there's there is um trees and xxx up and flowers,"[8, 581, 224, 56, 415, 404, 170, 394, 432, 632, 468]","['alligator', 'turkey', 'goose', 'bird', 'pony', 'pig', 'duck', 'penguin', 'puppy', 'zebra', 'sheep']","[-139.46405506134033, -136.31918001174927, -134.98224878311157, -133.45041465759277, -138.2051453590393, -134.91665029525757, -135.94109630584717, -132.7380199432373, -134.32348108291626, -134.86625242233276]",False,8,alligator
51,nyu-mll/roberta-base-1B-1,378289,you're right i think it's alligator he's hiding behind the curtain,"[8, 415, 394, 211, 290, 380, 632, 176, 224, 251, 12]","['alligator', 'pony', 'penguin', 'giraffe', 'kitty', 'owl', 'zebra', 'elephant', 'goose', 'hen', 'ant']","[-137.0455002784729, -49.14305830001831, -47.04225254058838, -40.17921257019043, -46.21410274505615, -37.91300344467163, -48.33168077468872, -50.71592855453491, -44.7931432723999, -45.404757499694824]",False,8,alligator
52,nyu-mll/roberta-base-1B-1,287529,tadi takes his byebye bathie with alligator don't you,"[8, 176, 81, 339, 224, 102, 45, 394, 380, 415, 553]","['alligator', 'elephant', 'bug', 'mouse', 'goose', 'cat', 'bee', 'penguin', 'owl', 'pony', 'tiger']","[-44.69054079055786, -42.47169017791748, -94.92021417617798, -86.66002178192139, -89.69732713699341, -86.18243932723999, -89.78612756729126, -84.72659540176392, -87.47354888916016, -84.60183620452881]",False,8,alligator
53,nyu-mll/roberta-base-1B-1,248575,now put your hand in the alligator,"[8, 150, 157, 45, 211, 224, 251, 415, 468, 380, 176]","['alligator', 'deer', 'dog', 'bee', 'giraffe', 'goose', 'hen', 'pony', 'sheep', 'owl', 'elephant']","[-91.73020219802856, -88.79571151733398, -86.31905460357666, -26.246207237243652, -31.706957817077637, -29.70521354675293, -28.858153343200684, -20.991644859313965, -32.340081214904785, -33.535091400146484]",False,8,alligator
54,nyu-mll/roberta-base-1B-1,327897,what did the alligator want to do to mr punch,"[8, 81, 404, 306, 510, 102, 157, 45, 451, 176, 290]","['alligator', 'bug', 'pig', 'lion', 'squirrel', 'cat', 'dog', 'bee', 'rooster', 'elephant', 'kitty']","[-31.941487312316895, -32.25647449493408, -30.619739532470703, -30.718497276306152, -57.13173198699951, -58.70884704589844, -56.684682846069336, -61.147552490234375, -62.206862449645996, -57.01031303405762]",False,8,alligator
55,nyu-mll/roberta-base-1B-1,236525,maybe the alligator wants to eat your pretzel not you eating the gorilla,"[8, 87, 176, 12, 632, 150, 9, 159, 170, 264, 468]","['alligator', 'butterfly', 'elephant', 'ant', 'zebra', 'deer', 'animal', 'donkey', 'duck', 'horse', 'sheep']","[-57.628995418548584, -60.232598304748535, -55.1358003616333, -62.67403030395508, -55.833577156066895, -53.72252035140991, -57.96269226074219, -55.29210615158081, -55.4331955909729, -49.732306480407715]",False,8,alligator
56,nyu-mll/roberta-base-1B-1,353096,yeah there's an alligator on the train,"[8, 211, 404, 150, 290, 45, 159, 451, 87, 137, 81]","['alligator', 'giraffe', 'pig', 'deer', 'kitty', 'bee', 'donkey', 'rooster', 'butterfly', 'cow', 'bug']","[-57.28352928161621, -59.22951555252075, -59.73616170883179, -60.7284893989563, -60.84608602523804, -64.725839138031, -28.642058849334717, -33.463191986083984, -44.532973766326904, -45.65355968475342]",False,8,alligator
57,nyu-mll/roberta-base-1B-1,347754,xxx i'm cleaning your alligator plate you see their face,"[8, 451, 331, 87, 404, 510, 394, 137, 176, 583, 102]","['alligator', 'rooster', 'monkey', 'butterfly', 'pig', 'squirrel', 'penguin', 'cow', 'elephant', 'turtle', 'cat']","[-34.084404945373535, -45.423068046569824, -42.638564109802246, -36.15454435348511, -46.46442794799805, -40.44369173049927, -42.037864685058594, -67.42432880401611, -69.04347133636475, -73.43760013580322]",True,8,alligator
58,nyu-mll/roberta-base-1B-1,342008,why don't you be the alligator sarah,"[8, 510, 553, 42, 12, 45, 296, 394, 583, 202, 150]","['alligator', 'squirrel', 'tiger', 'bear', 'ant', 'bee', 'lamb', 'penguin', 'turtle', 'frog', 'deer']","[-77.82678461074829, -74.29065799713135, -77.30687522888184, -70.2294249534607, -76.95154094696045, -75.83109140396118, -75.90135526657104, -76.37417411804199, -47.27017021179199, -50.70479488372803]",False,8,alligator
59,nyu-mll/roberta-base-1B-1,295145,the bear wants the old lady and mister alligator to come with him,"[8, 415, 339, 102, 581, 334, 404, 42, 510, 432, 264]","['alligator', 'pony', 'mouse', 'cat', 'turkey', 'moose', 'pig', 'bear', 'squirrel', 'puppy', 'horse']","[-49.95665884017944, -50.64148664474487, -53.966800689697266, -48.95064449310303, -49.80560922622681, -50.91955232620239, -50.01931715011597, -50.698062896728516, -52.04738426208496, -44.160316467285156]",False,8,alligator
