word	items.a	items.b	items.g	items.u	means	F1
54	blanket	0.570348915150007	2.16883602715631	0	1	0	1
55	block	2.70706462017323	0.324937801545694	0	1	0	1
56	blow	40.054582502949	0.0071730013595232	0	1	0	1
57	blue	4.46033778989481	0.120069361545657	0	1	0	1
58	boat	2.24078699273472	-0.655284476159687	0	1	0	1
59	book	5.1676129377213	-2.56398793786141	0	1	0	1
60	boots	0.830577193548847	0.668345931946831	0	1	0	1
61	bottle	0.485947241584349	1.77952490514955	0	1	0	1
62	bowl	0.824534305503801	1.07102693710328	0	1	0	1
63	box	11.3072696141692	0.170785523093756	0	1	0	1
64	boy	0.418377851948619	0.62787211012835	0	1	0	1
65	bread	1.25528812646758	-2.09653264027948	0	1	0	1
66	break.	1.23402828222824	1.02741195252358	0	1	0	1
67	breakfast	0.711924540865549	1.76336103418397	0	1	0	1
68	bring	7.92359646518333	0.29350122977194	0	1	0	1
69	broken	1.40988754595661	1.80434872682387	0	1	0	1
70	broom	70.5506673709601	-0.113652768415651	0	1	0	1
71	brother	4.5051645558961	2.83476126209585	0	1	0	1
72	brown	4.5051645558961	2.83476126209585	0	1	0	1
73	brush	2.93734482787541	0.44109797730108	0	1	0	1
74	bubbles	4.5051645558961	2.83476126209585	0	1	0	1
75	bucket	5.06416739165424	-0.111102114744689	0	1	0	1
76	bug	7.24231389701153	-0.228185588024856	0	1	0	1
77	build	0.899997846323232	1.94465759525389	0	1	0	1
78	bump	0.595125267530915	1.47096196871715	0	1	0	1
79	bunny	0.534064146275943	1.62937871959642	0	1	0	1
80	bus	65.4941522559101	-0.291108297225858	0	1	0	1
81	butter	0.59363690233786	-0.0367668547807215	0	1	0	1
82	butterfly	4.5051645558961	2.83476126209585	0	1	0	1
83	button	1.23402828222824	1.02741195252358	0	1	0	1
84	buy	8.64667315424828	0.130429198681739	0	1	0	1
85	by	0.752561201288581	-0.421243764693122	0	1	0	1
86	bye	0.593636900818161	-0.036766854737166	0	1	0	1
87	cake	43.1505831812366	-0.0414961041592229	0	1	0	1
88	call	7.92359893306274	0.293501180107466	0	1	0	1
89	camera	1.25528812656559	-2.09653264013175	0	1	0	1
90	camping	63.4931817488382	0.304882704568236	0	1	0	1
91	candy	0.386276479271049	-0.0277475131772254	0	1	0	1
92	car	2.24078699273472	-0.655284476159688	0	1	0	1
93	careful	4.5051645558961	2.83476126209585	0	1	0	1
94	carrots	1.03274871423876	-2.49035838541327	0	1	0	1
95	carry	2.70706458964794	0.324937805060761	0	1	0	1
96	cat	1.48847203664503	0.156227981513731	0	1	0	1
97	catch	0.54507771016203	-0.550611636519658	0	1	0	1
98	cereal	0.534064146290267	1.62937871955541	0	1	0	1
99	chair	0.466525799347979	-0.0320132601196249	0	1	0	1
100	chalk	4.77437789944088	0.196320172224943	0	1	0	1
101	chase	3.32342483625054	-0.139125209235539	0	1	0	1
102	cheek	7.92360131181331	0.293501132238089	0	1	0	1
103	cheerios	1.40988754595661	1.80434872682387	0	1	0	1
104	cheese	29.9059385244262	-0.423237586239103	0	1	0	1
105	child	0.771906929203245	2.24698761994513	0	1	0	1
106	chin	0.886703571312629	2.78846049070984	0	1	0	1
107	chocolate	3.02254429069179	-0.377400954478572	0	1	0	1
108	church	3.62084883442396	0.514322562401647	0	1	0	1
109	circus	5.61597762261925	0.258263462638184	0	1	0	1
110	clap	4.8087664578193	-0.278980589284582	0	1	0	1
111	climb	2.76546642589323	0.0720491330661136	0	1	0	1
112	clock	0.571742686976505	-1.59301919394362	0	1	0	1
113	close	1.40988754595661	1.80434872682387	0	1	0	1
114	closet	1.26806743251847	1.39169279022054	0	1	0	1
115	cloud	2.24078699273473	-0.655284476159685	0	1	0	1
116	clown	5.06418168270158	-0.111101957950855	0	1	0	1
117	coat	1.26353869371565	0.696126585604459	0	1	0	1
118	coffee	0.578365846564114	0.452225785881744	0	1	0	1
119	coke	0.845522315621469	1.49435284134442	0	1	0	1
120	cold	0.771906929229082	2.24698761987545	0	1	0	1
121	comb	0.466110552509872	1.18216612131202	0	1	0	1
122	cook	1.25528812656559	-2.09653264013175	0	1	0	1
123	cookie	0.578365846564131	0.452225785881731	0	1	0	1
124	corn	0.427511486844824	-1.33930486305328	0	1	0	1
125	couch	1.04144501908205	-0.321530883641548	0	1	0	1
126	country	4.4603377892475	0.120069361561075	0	1	0	1
127	cover	4.5051645558961	2.83476126209585	0	1	0	1
128	cow	0.54507771016203	-0.550611636519658	0	1	0	1
129	cowboy	3.31667414479828	-0.889726924233184	0	1	0	1
130	cracker	5.1676129377213	-2.56398793786141	0	1	0	1
131	crayon	40.0553170542822	0.00717287117494544	0	1	0	1
132	crib	0.520893076083843	-0.0343335222284248	0	1	0	1
133	cry	9.02094965452775	-0.140607514065912	0	1	0	1
134	cup	63.4931817488382	0.304882704568236	0	1	0	1
135	cut	7.5663778628348	0.0800096619570367	0	1	0	1
136	cute	0.669423014506986	0.831249096899417	0	1	0	1
137	daddy	0.482044762474637	2.52746179982895	0	1	0	1
138	dance	7.92359893306274	0.293501180107466	0	1	0	1
139	dark	11.3072390471907	0.170785743033799	0	1	0	1
140	day	4.5051645558961	2.83476126209585	0	1	0	1
141	deer	0.425681833707174	1.28827551835263	0	1	0	1
142	diaper	0.711925222699567	1.76335943002766	0	1	0	1
143	did	4.5051645558961	2.83476126209585	0	1	0	1
144	dinner	1.40988754625894	1.80434872644621	0	1	0	1
145	dirty	2.76546642593553	0.0720491330646906	0	1	0	1
146	dish	7.24231389775952	-0.228185588014824	0	1	0	1
147	doctor	0.997429498016408	-1.83806443619598	0	1	0	1
148	dog	1.23403430254517	1.02740693976526	0	1	0	1
149	doll	7.24229334921971	-0.228185862623857	0	1	0	1
150	donkey	2.7070527954213	0.324939163204429	0	1	0	1
151	donut	4.6301499803255	-0.0390903792439257	0	1	0	1
152	door	1.26806743228074	1.39169279047833	0	1	0	1
153	down	4.80875250751803	-0.278981046444136	0	1	0	1
154	downtown	4.46033778931157	0.120069361559549	0	1	0	1
155	draw	0.886703571312629	2.78846049070984	0	1	0	1
156	drawer	0.771906929203245	2.24698761994513	0	1	0	1
157	dress	2.7070645896483	0.324937805060719	0	1	0	1
158	drive	7.31613228406842	-0.0334845036448769	0	1	0	1
159	drop	4.5051645558961	2.83476126209585	0	1	0	1
160	dryer	44.1268828900747	0.20003782660156	0	1	0	1
161	duck	1.40988754595661	1.80434872682387	0	1	0	1
162	dump	0.578713939104329	0.959720239581385	0	1	0	1
163	each	5.1676129377213	-2.56398793786141	0	1	0	1
164	ear	4.5051645558961	2.83476126209585	0	1	0	1
165	eat	9.02094962646776	-0.140607514281291	0	1	0	1
166	egg	7.92359790328374	0.293501200831513	0	1	0	1
167	elephant	0.711924539101704	1.76336103833376	0	1	0	1
168	empty	11.3072390471907	0.170785743033799	0	1	0	1
169	every	0.747689064741762	-1.25589861292646	0	1	0	1
170	eye	0.711925220932782	1.76335943418436	0	1	0	1
171	face	1.40988754595661	1.80434872682387	0	1	0	1
172	fall	1.97606348557684	-0.195040111854948	0	1	0	1
173	farm	0.585214810245523	-1.01967734879498	0	1	0	1
174	fast	1.46638970307859	-1.29065767048379	0	1	0	1
175	feed	1.23403431791482	1.02740692696793	0	1	0	1
176	find	1.26353869368772	0.696126585620114	0	1	0	1
177	fine	4.63014998032553	-0.0390903792439257	0	1	0	1
178	finger	0.824535722504451	1.07102510837566	0	1	0	1
179	finish	0.845522315621469	1.49435284134442	0	1	0	1
180	fireman	0.631668559505139	2.69540016292887	0	1	0	1
181	firetruck	44.1268828900747	0.20003782660156	0	1	0	1
182	first	1.40988754595661	1.80434872682387	0	1	0	1
183	fit	0.930118437714047	-0.0416125536513906	0	1	0	1
184	fix	0.418377851958791	0.627872110113258	0	1	0	1
185	flag	4.5051645558961	2.83476126209585	0	1	0	1
186	flower	0.570348914193587	2.16883603049581	0	1	0	1
187	food	2.97463716021062	-0.0414096760539939	0	1	0	1
188	foot	0.680258314409094	1.29368931182921	0	1	0	1
189	for.	11.3072609732507	0.170785585267735	0	1	0	1
190	fork	0.578366390333611	0.452225343080644	0	1	0	1
191	friend	0.747689064706922	-1.2558986129789	0	1	0	1
192	frog	4.63014997979565	-0.039090379244844	0	1	0	1
193	full	2.97463716021032	-0.0414096760539943	0	1	0	1
194	game	0.747689062426075	-1.25589861641161	0	1	0	1
195	garage	4.5051645558961	2.83476126209585	0	1	0	1
196	garbage	5.61597762259808	0.258263462638871	0	1	0	1
197	garden	4.5051645558961	2.83476126209585	0	1	0	1
198	gentle	0.445875755754832	1.92713285835096	0	1	0	1
199	get	1.25528812656559	-2.09653264013175	0	1	0	1
200	giraffe	7.92359998691007	0.293501158900503	0	1	0	1
201	girl	3.87914550788433	-0.218650353718945	0	1	0	1
202	give	0.486211832381389	-0.605326911063735	0	1	0	1
203	glass	4.5051645558961	2.83476126209585	0	1	0	1
204	glasses	0.711925220959321	1.76335943412192	0	1	0	1
205	gloves	0.752562379355289	-0.421243215340435	0	1	0	1
206	glue	1.23403430257107	1.02740693974369	0	1	0	1
207	go	0.691570240019827	2.48491450957467	0	1	0	1
208	good	4.5051645558961	2.83476126209585	0	1	0	1
209	goose	0.886703569564146	2.78846049553562	0	1	0	1
210	grandma	2.70706458964794	0.324937805060761	0	1	0	1
211	grandpa	1.40988754625894	1.80434872644621	0	1	0	1
212	grapes	7.31613227795315	-0.0334845036586224	0	1	0	1
213	grass	0.82646636539271	-0.752520941065737	0	1	0	1
214	green	39.8761979744294	-0.0229681318744479	0	1	0	1
215	grrr	0.445875755754832	1.92713285835096	0	1	0	1
216	gum	1.57346334666157	-0.642227759150104	0	1	0	1
217	hair	1.2635387101086	0.696126576413414	0	1	0	1
218	hamburger	1.26353869371565	0.696126585604458	0	1	0	1
219	hammer	7.56637670991362	0.0800096698369813	0	1	0	1
220	hand	3.67749869093264	-0.596136445429958	0	1	0	1
221	happy	1.40988754595661	1.80434872682387	0	1	0	1
222	hard	0.578365845133908	0.452225787046398	0	1	0	1
223	hat	0.752561201288581	-0.421243764693121	0	1	0	1
224	hate	1.40988754595661	1.80434872682387	0	1	0	1
225	have	0.534063777587872	1.62937977518881	0	1	0	1
226	he	0.864035417858494	0.293253163441124	0	1	0	1
227	head	2.93734478988634	0.441097982542447	0	1	0	1
228	hear	29.9059385244262	-0.423237586239103	0	1	0	1
229	heavy	0.845522315671362	1.4943528412585	0	1	0	1
230	helicopter	0.886702894796064	2.78846235791499	0	1	0	1
231	hello	4.43400261721615	0.0393908222079223	0	1	0	1
232	help	1.26353869371545	0.696126585604569	0	1	0	1
233	hen	4.5051645558961	2.83476126209585	0	1	0	1
234	her	0.899997846375603	1.9446575951458	0	1	0	1
235	here	0.886703571312629	2.78846049070984	0	1	0	1
236	hers	0.845522315621469	1.49435284134442	0	1	0	1
237	hi	2.7070645896484	0.324937805060709	0	1	0	1
238	hide	1.26806743251847	1.39169279022054	0	1	0	1
239	high	1.97606350703391	-0.195040110335296	0	1	0	1
240	him	0.593636902361011	-0.0367668547813846	0	1	0	1
241	his	0.935773937537103	-1.02556142646977	0	1	0	1
242	hit	0.485947242360065	1.7795249025101	0	1	0	1
243	hold	0.864037398558519	0.29325241384475	0	1	0	1
244	home	2.9373447904571	0.441097982463699	0	1	0	1
245	horse	1.97606350739874	-0.195040110309457	0	1	0	1
246	hose	0.771906929203245	2.24698761994513	0	1	0	1
247	hot	0.899997846328453	1.94465759524311	0	1	0	1
248	house	1.48847949890496	0.156227041534708	0	1	0	1
249	how	0.899997846375603	1.9446575951458	0	1	0	1
250	hug	1.69121900004066	-0.0423983770298699	0	1	0	1
251	hungry	0.520433115133961	-1.12918823787369	0	1	0	1
252	hurry	5.16761293772137	-2.56398793786137	0	1	0	1
253	hurt	3.87913404872364	-0.218650751015083	0	1	0	1
254	ice	4.43400261775285	0.0393908222020901	0	1	0	1
255	inside	0.747689959838953	-1.2558972657801	0	1	0	1
256	into	0.593636902361012	-0.0367668547813851	0	1	0	1
257	it	5.16761293772137	-2.56398793786137	0	1	0	1
258	jacket	5.06418168270159	-0.111101957950855	0	1	0	1
259	jar	0.593636902361034	-0.0367668547813864	0	1	0	1
260	jeans	1.25528812646758	-2.09653264027948	0	1	0	1
261	jello	3.32342480961778	-0.139125209882507	0	1	0	1
262	jelly	0.771907594729962	2.24698582495031	0	1	0	1
263	juice	0.675562407134518	-0.899291804979693	0	1	0	1
264	jump	1.34824474321795	0.403212573100948	0	1	0	1
265	keys	0.486211832379856	-0.605326911065321	0	1	0	1
266	kick	0.886703571312629	2.78846049070984	0	1	0	1
267	kiss	0.771907593009887	2.24698582958948	0	1	0	1
268	kitchen	4.5051645558961	2.83476126209585	0	1	0	1
269	kitty	2.93734478988616	0.441097982542472	0	1	0	1
270	knee	8.6466802215579	0.130429136208323	0	1	0	1
271	knife	2.93734478988633	0.441097982542449	0	1	0	1
272	knock	1.26806743228074	1.39169279047833	0	1	0	1
273	ladder	8.64667560844353	0.130429176987137	0	1	0	1
274	lady	0.843716322499416	-2.13515445429618	0	1	0	1
275	lamb	0.930120961117705	-0.0416125674441822	0	1	0	1
276	lamp	2.93734479045715	0.441097982463693	0	1	0	1
277	last	7.56637664214058	0.0800096703001002	0	1	0	1
278	later	1.34824476100633	0.403212567489762	0	1	0	1
279	leg	0.771906929203245	2.24698761994513	0	1	0	1
280	lick	2.70706458964794	0.324937805060761	0	1	0	1
281	light	3.02255527885148	-0.377399951443534	0	1	0	1
282	like	0.848970189430829	-1.56499375822887	0	1	0	1
283	lion	0.625385786825462	-0.491334144644536	0	1	0	1
284	lips	0.39111151370976	1.39518962586879	0	1	0	1
285	listen	0.864037393438591	0.293252415782392	0	1	0	1
286	little	0.747689959838953	-1.2558972657801	0	1	0	1
287	lollipop	4.80876645721628	-0.278980589304343	0	1	0	1
288	long	0.771907593009887	2.24698582958948	0	1	0	1
289	look	1.48847949919541	0.156227041498121	0	1	0	1
290	loud	0.845522315621469	1.49435284134442	0	1	0	1
291	love	4.46033778931248	0.120069361559527	0	1	0	1
292	lunch	70.5506673709602	-0.11365276841565	0	1	0	1
293	mad	0.515271734598341	1.07405329396078	0	1	0	1
294	mailman	0.771906929203245	2.24698761994513	0	1	0	1
295	make	0.466525799347992	-0.032013260119625	0	1	0	1
296	man	6.3526310805444	0.48108632017221	0	1	0	1
297	me	1.69121902019062	-0.0423983770213428	0	1	0	1
298	meat	0.520893076100372	-0.0343335222290641	0	1	0	1
299	medicine	0.593637496243141	-0.0367668717931343	0	1	0	1
300	melon	8.64667263373794	0.130429203283124	0	1	0	1
301	meow	5.1676129377213	-2.56398793786141	0	1	0	1
302	milk	39.8760100832618	-0.0229682397124753	0	1	0	1
303	mine	0.644642128147028	-1.99966798978736	0	1	0	1
304	mittens	0.386276479280128	-0.0277475131777629	0	1	0	1
305	mommy	4.43400261721632	0.0393908222079207	0	1	0	1
306	money	2.38690425684231	-0.305583781477947	0	1	0	1
307	monkey	1.40988754595661	1.80434872682387	0	1	0	1
308	moo	0.515755615245045	-1.74340764760313	0	1	0	1
309	moon	7.92360319593024	0.293501094322054	0	1	0	1
310	moose	0.771906929203245	2.24698761994513	0	1	0	1
311	mop	1.40988754595661	1.80434872682387	0	1	0	1
312	more	0.935773942648773	-1.02556142138204	0	1	0	1
313	morning	0.643979582835782	-1.4344916715169	0	1	0	1
314	motorcycle	3.87914553754177	-0.218650352690721	0	1	0	1
315	mouse	3.62084883431596	0.514322562414729	0	1	0	1
316	mouth	0.585214810243328	-1.01967734879831	0	1	0	1
317	movie	0.752562376315406	-0.421243216757962	0	1	0	1
318	much	5.1676129377213	-2.56398793786141	0	1	0	1
319	muffin	2.97464694674424	-0.0414096657678383	0	1	0	1
320	my	29.9059385244262	-0.423237586239103	0	1	0	1
321	myself	2.24078702310676	-0.655284468720077	0	1	0	1
322	nail	0.830577193548847	0.668345931946831	0	1	0	1
323	nap	0.571742686959722	-1.59301919398465	0	1	0	1
324	napkin	1.97606348554029	-0.195040111857537	0	1	0	1
325	naughty	1.26806743228074	1.39169279047833	0	1	0	1
326	necklace	0.631668558555215	2.69540016653645	0	1	0	1
327	new	4.63014997979639	-0.0390903792448427	0	1	0	1
328	nice	7.0187995990387	-0.414154828859163	0	1	0	1
329	night	1.25528812656559	-2.09653264013175	0	1	0	1
330	no	0.704322045702994	-0.0392678495382351	0	1	0	1
331	noisy	7.92360319593024	0.293501094322054	0	1	0	1
332	none	0.752561204374102	-0.421243763254309	0	1	0	1
333	noodles	0.824534305448648	1.07102693717446	0	1	0	1
334	nose	0.711924539101704	1.76336103833376	0	1	0	1
335	not	4.80876649338472	-0.278980588119109	0	1	0	1
336	now	0.469600983437273	-1.23447198134509	0	1	0	1
337	nurse	0.411518670843891	2.0746717165173	0	1	0	1
338	nuts	5.61597762277831	0.258263462633028	0	1	0	1
339	of	4.5051645558961	2.83476126209585	0	1	0	1
340	off	4.63014997979588	-0.0390903792448437	0	1	0	1
341	old	2.93734478988568	0.441097982542538	0	1	0	1
342	on	0.643979582813272	-1.43449167156127	0	1	0	1
343	open	0.630218398466724	1.97761002642435	0	1	0	1
344	other	0.593637496243141	-0.0367668717931343	0	1	0	1
345	ouch	0.459947938325452	0.571389161899986	0	1	0	1
346	our	0.935773942573009	-1.02556142145745	0	1	0	1
347	out	4.5051645558961	2.83476126209585	0	1	0	1
348	outside	0.486211832395256	-0.605326911049403	0	1	0	1
349	oven	0.625385788548889	-0.491334143521217	0	1	0	1
350	over	4.80876649392775	-0.278980588101314	0	1	0	1
351	owl	0.570348915150007	2.16883602715631	0	1	0	1
352	paint	0.425681833707174	1.28827551835263	0	1	0	1
353	pajamas	3.87914553754177	-0.218650352690721	0	1	0	1
354	pancake	3.87914550788433	-0.218650353718945	0	1	0	1
355	pants	1.69122689207794	-0.0423983736852613	0	1	0	1
356	paper	5.61597762302088	0.258263462625163	0	1	0	1
357	park	0.459948252409566	0.571388770993089	0	1	0	1
358	party	4.5051645558961	2.83476126209585	0	1	0	1
359	pattycake	43.1505831812366	-0.0414961041592229	0	1	0	1
360	peas	0.482044762474637	2.52746179982895	0	1	0	1
361	peekaboo	1.34823776364068	0.403214774754489	0	1	0	1
362	pen	5.61597762353675	0.258263462608061	0	1	0	1
363	pencil	0.843716322499441	-2.13515445429612	0	1	0	1
364	penguin	0.534063777587872	1.62937977518881	0	1	0	1
365	penis	1.01575871926005	2.4677235083772	0	1	0	1
366	penny	1.23403430257107	1.02740693974369	0	1	0	1
367	people	0.916103402481577	-2.7548411276611	0	1	0	1
368	person	0.391111508527075	1.39518964572687	0	1	0	1
369	pick	1.57345505296023	-0.642230733354465	0	1	0	1
370	pickle	0.752561204333423	-0.421243763273278	0	1	0	1
371	picnic	0.51113208431853	0.513616404163689	0	1	0	1
372	picture	65.4941522559101	-0.291108297225858	0	1	0	1
373	pig	40.0556128805373	0.00717281874693265	0	1	0	1
374	pillow	0.886703571312629	2.78846049070984	0	1	0	1
375	pizza	39.8758213288127	-0.0229683480469823	0	1	0	1
376	plant	0.570348915135853	2.16883602720573	0	1	0	1
377	plate	0.578365845155073	0.45222578702916	0	1	0	1
378	play	0.675561645201212	-0.89929269632273	0	1	0	1
379	playground	1.26806743251847	1.39169279022054	0	1	0	1
380	please	0.848970189426102	-1.56499375823674	0	1	0	1
381	police	0.997429498016408	-1.83806443619598	0	1	0	1
382	pony	4.5051645558961	2.83476126209585	0	1	0	1
383	pool	0.886703569564146	2.78846049553562	0	1	0	1
384	poor	4.5051645558961	2.83476126209585	0	1	0	1
385	popcorn	2.76546645136829	0.0720491322090328	0	1	0	1
386	popsicle	0.848970186583402	-1.56499376297297	0	1	0	1
387	porch	39.8769299884706	-0.022967711752756	0	1	0	1
388	potato	0.935773942648773	-1.02556142138204	0	1	0	1
389	potty	7.92359790328374	0.293501200831513	0	1	0	1
390	pour	1.10767018957562	-1.22762311254968	0	1	0	1
391	present	0.625385122313325	-0.491334577783135	0	1	0	1
392	pretend	4.5051645558961	2.83476126209585	0	1	0	1
393	pretty	1.40988754595661	1.80434872682387	0	1	0	1
394	pretzel	1.40988754595661	1.80434872682387	0	1	0	1
395	pudding	4.5051645558961	2.83476126209585	0	1	0	1
396	pull	0.935775889099662	-1.02555948404257	0	1	0	1
397	pumpkin	4.43400261775323	0.0393908222020857	0	1	0	1
398	puppy	3.62084883394756	0.51432256245935	0	1	0	1
399	purse	0.593637496243141	-0.0367668717931343	0	1	0	1
400	push	1.40988754595661	1.80434872682387	0	1	0	1
401	put	1.26806743251847	1.39169279022054	0	1	0	1
402	puzzle	0.439509675990265	-0.658392786819473	0	1	0	1
403	quiet	4.5051645558961	2.83476126209585	0	1	0	1
404	radio	1.22914637560488	-0.529245495240304	0	1	0	1
405	rain	4.5051645558961	2.83476126209585	0	1	0	1
406	raisin	3.62084883425769	0.514322562421787	0	1	0	1
407	read	9.02094958631196	-0.140607514589514	0	1	0	1
408	red	1.40988754595661	1.80434872682387	0	1	0	1
409	refrigerator	0.886703571312629	2.78846049070984	0	1	0	1
410	ride	1.03274871423876	-2.49035838541327	0	1	0	1
411	rip	7.56637670840077	0.0800096698472323	0	1	0	1
412	rock	43.1516746981834	-0.0414950604670787	0	1	0	1
413	roof	1.40988754625894	1.80434872644621	0	1	0	1
414	room	1.97606350739874	-0.195040110309457	0	1	0	1
415	rooster	1.22915160569241	-0.529243518925202	0	1	0	1
416	run	1.4884720369352	0.156227981477179	0	1	0	1
417	sad	4.5051645558961	2.83476126209585	0	1	0	1
418	salt	4.77437789943952	0.196320172224987	0	1	0	1
419	same	2.67258647018727	0.196834399625089	0	1	0	1
420	sandbox	6.35263450378575	0.481086154947379	0	1	0	1
421	sandwich	0.669423014480011	0.831249096932818	0	1	0	1
422	sauce	3.62084883440872	0.514322562403493	0	1	0	1
423	say	3.67748019903781	-0.596138590187335	0	1	0	1
424	scared	0.675561643230111	-0.899292698628578	0	1	0	1
425	scarf	0.826466365336116	-0.752520941111492	0	1	0	1
426	school	0.466525799347992	-0.0320132601196248	0	1	0	1
427	scissors	1.22915160589615	-0.529243518848214	0	1	0	1
428	see	4.5051645558961	2.83476126209585	0	1	0	1
429	shake	4.5051645558961	2.83476126209585	0	1	0	1
430	share	0.520893076083844	-0.0343335222284268	0	1	0	1
431	she	5.1676129377213	-2.56398793786141	0	1	0	1
432	sheep	0.578365846561774	0.45222578588365	0	1	0	1
433	shush	1.40988754595661	1.80434872682387	0	1	0	1
434	shirt	1.40988754595661	1.80434872682387	0	1	0	1
435	shoe	1.26353869371565	0.696126585604459	0	1	0	1
436	shopping	1.25528812656559	-2.09653264013175	0	1	0	1
437	shorts	0.771907593009887	2.24698582958948	0	1	0	1
438	shoulder	0.726327752088839	-1.79985585296733	0	1	0	1
439	shovel	1.26353869371565	0.696126585604459	0	1	0	1
440	show	0.386276479280128	-0.0277475131777633	0	1	0	1
441	shower	0.752561204379167	-0.421243763251947	0	1	0	1
442	sick	1.40988754625894	1.80434872644621	0	1	0	1
443	sidewalk	1.97605505290312	-0.195040709089236	0	1	0	1
444	sing	0.578713430253079	0.959721063978072	0	1	0	1
445	sink	7.86870868097992	-0.0887766961366163	0	1	0	1
446	sister	0.585214810223319	-1.0196773488287	0	1	0	1
447	sit	0.886702894796064	2.78846235791499	0	1	0	1
448	skate	0.485947241584349	1.77952490514955	0	1	0	1
449	sky	0.520433115149133	-1.12918823784512	0	1	0	1
450	sled	1.40988754595661	1.80434872682387	0	1	0	1
451	sleep	4.43400261721682	0.0393908222079152	0	1	0	1
452	sleepy	2.67259688859872	0.196833614649741	0	1	0	1
453	slipper	0.997429498016408	-1.83806443619598	0	1	0	1
454	slow	0.520433115149133	-1.12918823784512	0	1	0	1
455	smile	29.8485888221019	-0.423282958011884	0	1	0	1
456	snack	1.26806743228074	1.39169279047833	0	1	0	1
457	sneaker	4.5051645558961	2.83476126209585	0	1	0	1
458	snow	3.02255525041382	-0.377399954039383	0	1	0	1
459	snowman	0.485947242360065	1.7795249025101	0	1	0	1
460	snowsuit	4.5051645558961	2.83476126209585	0	1	0	1
461	soap	0.711924540865549	1.76336103418397	0	1	0	1
462	sock	0.711924539128242	1.76336103827132	0	1	0	1
463	soda	0.515755615245035	-1.74340764760316	0	1	0	1
464	sofa	0.680257594745891	1.29369063877756	0	1	0	1
465	soft	2.9373447904576	0.441097982463631	0	1	0	1
466	some	0.644642128165787	-1.99966798973633	0	1	0	1
467	soup	4.63014998026648	-0.0390903792440281	0	1	0	1
468	spaghetti	0.534063777602185	1.62937977514783	0	1	0	1
469	spill	1.69122689235111	-0.0423983736851458	0	1	0	1
