word	items.a	items.b	items.g	items.u	means	F1
41	bench	36.2142325080585	0.797330154117259	0	1	0	1
42	beside	38.9019359237492	0.182201431067622	0	1	0	1
43	better	1.27900858081142	0.381403359119674	0	1	0	1
44	bib	6.83405726697517	2.60733305634474	0	1	0	1
45	bicycle	6.83405726697521	2.60733305634474	0	1	0	1
46	big	3.20911436007345	0.678158547130392	0	1	0	1
47	bird	6.83405726697517	2.60733305634474	0	1	0	1
48	bite	1.3315783406598	2.07259185582834	0	1	0	1
49	black	50.3889317410163	1.09901243248327	0	1	0	1
50	blanket	1.66462979635663	0.900357632846021	0	1	0	1
51	block	6.83405726697517	2.60733305634474	0	1	0	1
52	blow	4.16598361311504	1.18762572365872	0	1	0	1
53	blue	6.83405726697517	2.60733305634474	0	1	0	1
54	boat	1.15070087393091	2.29194746869156	0	1	0	1
55	book	1.03047001038994	0.819996875633854	0	1	0	1
56	boots	1.743924518586	1.22717729333904	0	1	0	1
57	bottle	6.83405726697516	2.60733305634475	0	1	0	1
58	bowl	6.83405726697517	2.60733305634474	0	1	0	1
59	box	36.2142325080585	0.797330154117259	0	1	0	1
60	boy	0.735066151369331	1.62250017879512	0	1	0	1
61	bread	4.16598361311504	1.18762572365872	0	1	0	1
62	break.	1.3315783406598	2.07259185582834	0	1	0	1
63	breakfast	2.09807312047084	0.540283507697344	0	1	0	1
64	bring	1.66526266042228	1.78546331833816	0	1	0	1
65	broken	2.98580585398645	0.954847083343049	0	1	0	1
66	broom	6.83405726697521	2.60733305634474	0	1	0	1
67	brother	0.382980849415655	2.87563417723182	0	1	0	1
68	brown	36.2142325080585	0.797330154117259	0	1	0	1
69	brush	6.83405726697519	2.60733305634474	0	1	0	1
70	bubbles	6.83405726697517	2.60733305634474	0	1	0	1
71	bucket	6.83405726697517	2.60733305634474	0	1	0	1
72	bug	3.83173855988287	0.102309900042463	0	1	0	1
73	build	2.81440603284778	-0.32306613080485	0	1	0	1
74	bump	6.83405726697521	2.60733305634474	0	1	0	1
75	bunny	6.83405726697521	2.60733305634474	0	1	0	1
76	butter	1.66526266042228	1.78546331833816	0	1	0	1
77	butterfly	6.83405726697521	2.60733305634474	0	1	0	1
78	button	6.83405726697517	2.60733305634474	0	1	0	1
79	buy	7.04221960365317	0.389998182580932	0	1	0	1
80	by	1.54415648248691	0.0728425585238278	0	1	0	1
81	bye	1.05340691445499	-0.620191986495627	0	1	0	1
82	cake	4.16598361311504	1.18762572365872	0	1	0	1
83	call	3.12273585174434	0.684006204661118	0	1	0	1
84	camera	6.83405726697517	2.60733305634474	0	1	0	1
85	camping	4.16598361311504	1.18762572365872	0	1	0	1
86	candy	6.83405726697517	2.60733305634474	0	1	0	1
87	car	6.83405726697519	2.60733305634474	0	1	0	1
88	careful	4.16598361311504	1.18762572365872	0	1	0	1
89	carrots	6.83405726697517	2.60733305634474	0	1	0	1
90	carry	1.66526266042228	1.78546331833816	0	1	0	1
91	cat	1.66526266042228	1.78546331833816	0	1	0	1
92	catch	1.19011878237337	1.57809788171975	0	1	0	1
93	chair	1.16655458871249	0.405086491068601	0	1	0	1
94	chalk	36.2142325080587	0.797330154117249	0	1	0	1
95	chase	6.83405726697519	2.60733305634474	0	1	0	1
96	cheek	1.01924776808439	0.826863613292412	0	1	0	1
97	cheese	6.83405726697521	2.60733305634474	0	1	0	1
98	child	1.743924518586	1.22717729333904	0	1	0	1
99	chin	6.83405726697521	2.60733305634474	0	1	0	1
100	chocolate	6.83405726697521	2.60733305634474	0	1	0	1
101	church	6.83405726697516	2.60733305634475	0	1	0	1
102	circus	6.83405726697521	2.60733305634474	0	1	0	1
103	clap	4.16598361311504	1.18762572365872	0	1	0	1
104	climb	2.98580585398645	0.954847083343049	0	1	0	1
105	clock	2.23033907547135	-0.139382811282403	0	1	0	1
106	close	0.680813734741917	1.72959205074073	0	1	0	1
107	closet	1.043932284898	1.73646480057711	0	1	0	1
108	cloud	6.83405726697517	2.60733305634474	0	1	0	1
109	clown	6.83405726697517	2.60733305634474	0	1	0	1
110	coat	6.83405726697517	2.60733305634474	0	1	0	1
111	coffee	6.83405726697517	2.60733305634474	0	1	0	1
112	cold	4.26560427318839	0.626741302881526	0	1	0	1
113	comb	4.16598361311504	1.18762572365872	0	1	0	1
114	cook	6.83405726697517	2.60733305634474	0	1	0	1
115	cookie	6.83405726697517	2.60733305634474	0	1	0	1
116	corn	6.83405726697517	2.60733305634474	0	1	0	1
117	couch	67.8575295565824	0.0909188481129967	0	1	0	1
118	country	6.83405726697523	2.60733305634473	0	1	0	1
119	cover	6.83405726697521	2.60733305634474	0	1	0	1
120	cow	6.83405726697517	2.60733305634474	0	1	0	1
121	cowboy	6.83405726697517	2.60733305634474	0	1	0	1
122	cracker	6.83405726697519	2.60733305634474	0	1	0	1
123	crayon	6.83405726697522	2.60733305634474	0	1	0	1
124	crib	1.3315783406598	2.07259185582834	0	1	0	1
125	cry	1.3315783406598	2.07259185582834	0	1	0	1
126	cup	4.16598361311504	1.18762572365872	0	1	0	1
127	cut	2.2548184950166	1.07054683213045	0	1	0	1
128	cute	4.16598361311504	1.18762572365872	0	1	0	1
129	daddy	6.83405726697521	2.60733305634474	0	1	0	1
130	dance	4.16598361311504	1.18762572365872	0	1	0	1
131	dark	4.08133145786162	0.875533346816577	0	1	0	1
132	day	22.7442542754935	-2.28744322738014	0	1	0	1
133	deer	6.83405726697521	2.60733305634474	0	1	0	1
134	did	1.14900454046301	0.75692487881162	0	1	0	1
135	dinner	6.83405726697521	2.60733305634474	0	1	0	1
136	dirty	6.83405726697521	2.60733305634474	0	1	0	1
137	dish	6.83405726697521	2.60733305634474	0	1	0	1
138	doctor	6.83405726697521	2.60733305634474	0	1	0	1
139	dog	6.83405726697521	2.60733305634474	0	1	0	1
140	doll	6.83405726697519	2.60733305634474	0	1	0	1
141	donkey	6.83405726697521	2.60733305634474	0	1	0	1
142	door	0.802174191198438	-0.289430309600287	0	1	0	1
143	down	5.23952047848406	0.115252432741568	0	1	0	1
144	downtown	6.83405726697517	2.60733305634474	0	1	0	1
145	draw	1.15070087460695	2.29194746775906	0	1	0	1
146	drawer	6.83405726697517	2.60733305634474	0	1	0	1
147	dress	2.03068378520959	0.810880267246694	0	1	0	1
148	drive	6.83405726697521	2.60733305634474	0	1	0	1
149	drop	1.04393228553285	1.73646479979342	0	1	0	1
150	duck	6.83405726697517	2.60733305634474	0	1	0	1
151	dump	6.83405726697517	2.60733305634474	0	1	0	1
152	each	0.588718334001566	0.749697469269214	0	1	0	1
153	ear	1.03150691622195	0.819371144332506	0	1	0	1
154	eat	1.75515948422533	0.586075172353668	0	1	0	1
155	egg	6.83405726697517	2.60733305634474	0	1	0	1
156	elephant	6.83405726697522	2.60733305634474	0	1	0	1
157	empty	1.04393228553285	1.73646479979342	0	1	0	1
158	every	4.08133145786162	0.875533346816577	0	1	0	1
159	eye	0.937001472745025	1.88314911995804	0	1	0	1
160	face	5.23952046813474	0.115252432655508	0	1	0	1
161	fall	2.25481849473592	1.07054683219347	0	1	0	1
162	farm	6.83405726697521	2.60733305634474	0	1	0	1
163	fast	2.52453729752479	0.737432488810804	0	1	0	1
164	feed	2.25481849787744	1.07054683148813	0	1	0	1
165	find	1.06445082135502	-0.26021002311739	0	1	0	1
166	fine	6.83405726697521	2.60733305634474	0	1	0	1
167	finger	1.13491333226371	0.763613485071312	0	1	0	1
168	finish	6.83405726697521	2.60733305634474	0	1	0	1
169	first	1.57477718003872	-0.485389276192376	0	1	0	1
170	fit	6.83405726697521	2.60733305634474	0	1	0	1
171	fix	6.83405726697521	2.60733305634474	0	1	0	1
172	flag	6.83405726697521	2.60733305634474	0	1	0	1
173	flower	6.83405726697521	2.60733305634474	0	1	0	1
174	food	1.74392452073837	1.22717729244773	0	1	0	1
175	foot	1.74392452073837	1.22717729244773	0	1	0	1
176	for.	0.796643254789801	-1.63907447812803	0	1	0	1
177	fork	6.83405726697521	2.60733305634474	0	1	0	1
178	friend	2.55933148261818	0.501194730725171	0	1	0	1
179	frog	6.83405726697521	2.60733305634474	0	1	0	1
180	full	1.16057724343357	0.406531597797003	0	1	0	1
181	game	1.70007235693215	1.24586999925007	0	1	0	1
182	garden	6.83405726697521	2.60733305634474	0	1	0	1
183	gentle	6.83405726697517	2.60733305634474	0	1	0	1
184	get	2.84911881822885	0.284433032434452	0	1	0	1
185	giraffe	6.83405726697521	2.60733305634474	0	1	0	1
186	girl	2.04697285830341	0.0799446628334301	0	1	0	1
187	give	2.01657585166042	-0.407569714414749	0	1	0	1
188	glass	4.16598361311504	1.18762572365872	0	1	0	1
189	glasses	61.0722419743619	0.499429641446688	0	1	0	1
190	gloves	6.83405726697521	2.60733305634474	0	1	0	1
191	go	0.504326781483521	-0.889065117519366	0	1	0	1
192	good	1.56692023225367	-0.487039753433222	0	1	0	1
193	goose	6.83405726697521	2.60733305634474	0	1	0	1
194	grandma	6.83405726697517	2.60733305634474	0	1	0	1
195	grandpa	6.83405726697521	2.60733305634474	0	1	0	1
196	grapes	6.83405726697517	2.60733305634474	0	1	0	1
197	grass	5.54608037156542	0.260682018142877	0	1	0	1
198	green	1.75806374178781	0.58559400775305	0	1	0	1
199	gum	6.83405726697521	2.60733305634474	0	1	0	1
200	hair	1.2032395415784	1.10817818142654	0	1	0	1
201	hammer	6.83405726697521	2.60733305634474	0	1	0	1
202	hand	2.23033907547135	-0.139382811282403	0	1	0	1
203	happy	1.19011878237337	1.57809788171975	0	1	0	1
204	hard	2.31908313559518	-0.368651395576564	0	1	0	1
205	hat	1.01763351366245	2.49591139118002	0	1	0	1
206	hate	36.2142325080585	0.797330154117259	0	1	0	1
207	have	1.35979770633195	-1.74256509732685	0	1	0	1
208	he	0.697177833021302	-0.297786331844785	0	1	0	1
209	head	2.84449601091574	-0.320860887937964	0	1	0	1
210	hear	1.02527375804639	0.823154760250041	0	1	0	1
211	heavy	6.83405726697521	2.60733305634474	0	1	0	1
212	hello	36.2142325080585	0.797330154117259	0	1	0	1
213	help	50.3889317410163	1.09901243248327	0	1	0	1
214	hen	6.83405726697521	2.60733305634474	0	1	0	1
215	her	0.301336920003722	-0.297856761283745	0	1	0	1
216	here	1.64927315521911	0.905151874095212	0	1	0	1
217	hers	6.83405726697517	2.60733305634474	0	1	0	1
218	hi	6.83405726697517	2.60733305634474	0	1	0	1
219	hide	6.83405726697517	2.60733305634474	0	1	0	1
220	high	1.15070087386458	2.29194746878305	0	1	0	1
221	him	1.06160382734588	-0.617598150452735	0	1	0	1
222	his	1.36600807171714	0.0729516015331892	0	1	0	1
223	hit	6.83405726697521	2.60733305634474	0	1	0	1
224	hold	1.29492374913055	0.378522935017237	0	1	0	1
225	home	1.23851839066632	0.0754637007754205	0	1	0	1
226	horse	2.25481849787744	1.07054683148813	0	1	0	1
227	hose	6.83405726697517	2.60733305634474	0	1	0	1
228	hot	6.83405726697516	2.60733305634475	0	1	0	1
229	house	2.09807312250484	0.540283507479087	0	1	0	1
230	how	0.704284020201785	-0.297308435948039	0	1	0	1
231	hug	1.94986808866102	0.31354362446909	0	1	0	1
232	hungry	1.3315783406598	2.07259185582834	0	1	0	1
233	hurry	6.83405726697517	2.60733305634474	0	1	0	1
234	hurt	0.937001473226947	1.8831491192236	0	1	0	1
235	ice	4.16598361311504	1.18762572365872	0	1	0	1
236	inside	2.98583315898986	0.954844088288572	0	1	0	1
237	into	0.619575068521808	-2.50139637114329	0	1	0	1
238	it	0.943963794339815	-1.50577190049676	0	1	0	1
239	jacket	2.52453729752479	0.737432488810804	0	1	0	1
240	jar	6.83405726697519	2.60733305634474	0	1	0	1
241	jeans	6.83405726697516	2.60733305634475	0	1	0	1
242	jelly	6.83405726697517	2.60733305634474	0	1	0	1
243	juice	4.16598361311504	1.18762572365872	0	1	0	1
244	jump	6.83405726697517	2.60733305634474	0	1	0	1
245	keys	6.83405726697518	2.60733305634474	0	1	0	1
246	kick	6.83405726697517	2.60733305634474	0	1	0	1
247	kiss	1.3315783406598	2.07259185582834	0	1	0	1
248	kitchen	1.66462979796992	0.900357632347684	0	1	0	1
249	kitty	6.83405726697521	2.60733305634474	0	1	0	1
250	knee	2.25483151360559	1.07054391097478	0	1	0	1
251	knife	4.16598361311504	1.18762572365872	0	1	0	1
252	knock	2.37412637115116	0.296183259352847	0	1	0	1
253	ladder	6.83405726697521	2.60733305634474	0	1	0	1
254	lady	3.13095462619923	0.470569565458001	0	1	0	1
255	lamb	6.83405726697519	2.60733305634474	0	1	0	1
256	lamp	2.25481849787744	1.07054683148813	0	1	0	1
257	last	63.3815826835016	-0.493923186048651	0	1	0	1
258	later	0.752498288606883	-1.68887483155373	0	1	0	1
259	leg	6.83405726697517	2.60733305634474	0	1	0	1
260	lick	6.83405726697517	2.60733305634474	0	1	0	1
261	light	1.15070087386458	2.29194746878305	0	1	0	1
262	like	2.37411149664088	0.296183724224339	0	1	0	1
263	lion	6.83405726697517	2.60733305634474	0	1	0	1
264	lips	2.09808153840421	0.540282604879258	0	1	0	1
265	listen	36.2142325080586	0.797330154117251	0	1	0	1
266	little	2.03069702979083	0.810877715893391	0	1	0	1
267	long	1.21126668842549	-0.573337413455273	0	1	0	1
268	look	1.45517200305698	0.354480296652724	0	1	0	1
269	loud	0.941440463912548	1.32978841327678	0	1	0	1
270	love	1.6706295045919	0.332280298352031	0	1	0	1
271	lunch	6.83405726697517	2.60733305634474	0	1	0	1
272	mad	50.3889317410163	1.09901243248327	0	1	0	1
273	mailman	6.83405726697516	2.60733305634475	0	1	0	1
274	make	1.46822082618579	-0.841127900517251	0	1	0	1
275	man	2.31634770095334	-0.641107882353017	0	1	0	1
276	me	1.51905986710914	-0.203992367491879	0	1	0	1
277	meat	6.83405726697519	2.60733305634474	0	1	0	1
278	medicine	6.83405726697517	2.60733305634474	0	1	0	1
279	melon	6.83405726697517	2.60733305634474	0	1	0	1
280	milk	4.08133145786162	0.875533346816577	0	1	0	1
281	mine	6.83405726697517	2.60733305634474	0	1	0	1
282	mittens	6.83405726697521	2.60733305634474	0	1	0	1
283	money	1.98587496181419	0.819745731687157	0	1	0	1
284	monkey	6.83405726697521	2.60733305634474	0	1	0	1
285	moon	50.3889317410163	1.09901243248327	0	1	0	1
286	moose	6.83405726697521	2.60733305634474	0	1	0	1
287	mop	6.83405726697517	2.60733305634474	0	1	0	1
288	more	0.92899414848093	-0.662217515204627	0	1	0	1
289	morning	5.69386008207879	-0.451357955493361	0	1	0	1
290	mouse	6.83405726697521	2.60733305634474	0	1	0	1
291	mouth	2.76546767318448	-0.109666280488449	0	1	0	1
292	movie	4.08133145786162	0.875533346816577	0	1	0	1
293	much	0.666857475994201	0.660335399780224	0	1	0	1
294	muffin	6.83405726697516	2.60733305634475	0	1	0	1
295	my	0.89311590442745	-1.54703613852136	0	1	0	1
296	myself	50.3889317410163	1.09901243248327	0	1	0	1
297	nail	6.83405726697518	2.60733305634474	0	1	0	1
298	nap	6.83405726697517	2.60733305634474	0	1	0	1
299	napkin	6.83405726697517	2.60733305634474	0	1	0	1
300	naughty	6.83405726697516	2.60733305634475	0	1	0	1
301	necklace	50.3889317410163	1.09901243248327	0	1	0	1
302	new	0.674124646308724	2.43353648350879	0	1	0	1
303	nice	1.20323954150242	1.1081781814758	0	1	0	1
304	night	2.33919101368784	-0.366403538055898	0	1	0	1
305	no	1.51092068069855	-0.204929144890672	0	1	0	1
306	noisy	6.83405726697518	2.60733305634474	0	1	0	1
307	none	2.03068378501441	0.810880267284309	0	1	0	1
308	noodles	6.83405726697517	2.60733305634474	0	1	0	1
309	nose	50.3889317410163	1.09901243248327	0	1	0	1
310	not	0.755124184591136	-1.68574627924776	0	1	0	1
311	now	1.64927315521911	0.905151874095212	0	1	0	1
312	nurse	6.83405726697517	2.60733305634474	0	1	0	1
313	nuts	6.83405726697521	2.60733305634474	0	1	0	1
314	of	0.90830476369289	-2.04262468495335	0	1	0	1
315	off	0.789891791995536	1.01690719690004	0	1	0	1
316	old	2.55933148514963	0.501194730555336	0	1	0	1
317	on	0.464426023381252	-3.90380973059646	0	1	0	1
318	open	1.66462312154715	0.9003596940907	0	1	0	1
319	other	0.998505289441581	-1.46585776890898	0	1	0	1
320	our	1.37079864074449	-0.873775268546014	0	1	0	1
321	out	0.390890760191109	-2.54255684058828	0	1	0	1
322	outside	1.15070087460695	2.29194746775906	0	1	0	1
323	oven	1.15070087386458	2.29194746878305	0	1	0	1
324	over	33.4046369776316	-0.601577084053856	0	1	0	1
325	owl	6.83405726697517	2.60733305634474	0	1	0	1
326	paint	6.83405726697521	2.60733305634474	0	1	0	1
327	pants	2.52453729457096	0.737432489149105	0	1	0	1
328	paper	1.66526266042228	1.78546331833816	0	1	0	1
329	park	6.83405726697517	2.60733305634474	0	1	0	1
330	party	1.66462312316042	0.900359693592361	0	1	0	1
331	peas	6.83405726697517	2.60733305634474	0	1	0	1
332	pen	6.83405726697517	2.60733305634474	0	1	0	1
333	pencil	6.83405726697516	2.60733305634475	0	1	0	1
334	penny	6.83405726697517	2.60733305634474	0	1	0	1
335	people	0.825721322225549	-0.701884558133186	0	1	0	1
336	person	4.26560426594019	0.62674130314634	0	1	0	1
337	pick	0.936998408544622	1.88315378910344	0	1	0	1
338	pickle	6.83405726697517	2.60733305634474	0	1	0	1
339	picnic	6.83405726697517	2.60733305634474	0	1	0	1
340	picture	6.83405726697516	2.60733305634475	0	1	0	1
341	pig	6.83405726697516	2.60733305634475	0	1	0	1
342	pillow	6.83405726697517	2.60733305634474	0	1	0	1
343	plant	6.83405726697517	2.60733305634474	0	1	0	1
344	plate	6.83405726697517	2.60733305634474	0	1	0	1
345	play	2.98583315898986	0.954844088288572	0	1	0	1
346	playground	6.83405726697517	2.60733305634474	0	1	0	1
347	please	6.83405726697521	2.60733305634474	0	1	0	1
348	police	6.83405726697516	2.60733305634475	0	1	0	1
349	pony	6.83405726697521	2.60733305634474	0	1	0	1
350	pool	6.83405726697517	2.60733305634474	0	1	0	1
351	poor	1.15070087460695	2.29194746775906	0	1	0	1
352	porch	6.83405726697517	2.60733305634474	0	1	0	1
353	potato	6.83405726697521	2.60733305634474	0	1	0	1
354	pour	2.03069703197544	0.810877715472382	0	1	0	1
355	present	50.3889317410163	1.09901243248327	0	1	0	1
356	pretend	50.3889317410163	1.09901243248327	0	1	0	1
357	pretty	50.3889317410163	1.09901243248327	0	1	0	1
358	pudding	1.66526266042228	1.78546331833816	0	1	0	1
359	pull	6.83405726697517	2.60733305634474	0	1	0	1
360	pumpkin	6.83405726697517	2.60733305634474	0	1	0	1
361	puppy	6.83405726697521	2.60733305634474	0	1	0	1
362	purse	6.83405726697521	2.60733305634474	0	1	0	1
363	push	50.3889317410163	1.09901243248327	0	1	0	1
364	put	0.92899414848093	-0.662217515204627	0	1	0	1
365	puzzle	6.83405726697516	2.60733305634475	0	1	0	1
366	quiet	6.83405726697517	2.60733305634474	0	1	0	1
367	rain	6.83405726697519	2.60733305634474	0	1	0	1
368	raisin	6.83405726697517	2.60733305634474	0	1	0	1
369	read	0.845177426867406	0.96052099706791	0	1	0	1
370	red	4.26560426654239	0.62674130312376	0	1	0	1
371	refrigerator	6.83405726697516	2.60733305634475	0	1	0	1
372	ride	6.83405726697517	2.60733305634474	0	1	0	1
373	rip	6.83405726697517	2.60733305634474	0	1	0	1
374	rock	1.01763351366245	2.49591139118002	0	1	0	1
375	roof	6.83405726697517	2.60733305634474	0	1	0	1
376	room	39.3882651730413	0.217574059876693	0	1	0	1
377	rooster	4.16598361311504	1.18762572365872	0	1	0	1
378	run	1.49638610006402	0.638455238289593	0	1	0	1
379	sad	6.83405726697517	2.60733305634474	0	1	0	1
380	salt	6.83405726697521	2.60733305634474	0	1	0	1
381	same	1.135877636219	-0.251242010545763	0	1	0	1
382	sandwich	6.36088282075077	-0.0281459609999379	0	1	0	1
383	sauce	6.83405726697517	2.60733305634474	0	1	0	1
384	say	1.35686744307502	-0.223362733660247	0	1	0	1
385	scared	50.3889317410163	1.09901243248327	0	1	0	1
386	scarf	6.83405726697517	2.60733305634474	0	1	0	1
387	school	1.3315783406598	2.07259185582834	0	1	0	1
388	scissors	6.83405726697517	2.60733305634474	0	1	0	1
389	see	5.54608035469173	0.260682018206556	0	1	0	1
390	shake	6.83405726697517	2.60733305634474	0	1	0	1
391	share	1.15070087460695	2.29194746775906	0	1	0	1
392	she	0.864847271367146	-1.11058339476546	0	1	0	1
393	sheep	6.83405726697517	2.60733305634474	0	1	0	1
394	shirt	6.83405726697517	2.60733305634474	0	1	0	1
395	shoe	6.83405726697518	2.60733305634474	0	1	0	1
396	shopping	50.3889317410163	1.09901243248327	0	1	0	1
397	shorts	6.83405726697517	2.60733305634474	0	1	0	1
398	shoulder	2.25481849787744	1.07054683148813	0	1	0	1
399	shovel	6.83405726697517	2.60733305634474	0	1	0	1
400	show	1.03789246350308	1.74396230619628	0	1	0	1
401	shower	6.83405726697517	2.60733305634474	0	1	0	1
402	sick	4.08133145786162	0.875533346816577	0	1	0	1
403	sing	1.15070087393091	2.29194746869156	0	1	0	1
404	sink	2.25483151360559	1.07054391097478	0	1	0	1
405	sister	2.52453729483487	0.73743248911888	0	1	0	1
406	sit	1.68252770992812	0.331293252151202	0	1	0	1
407	skate	36.2142325080585	0.797330154117258	0	1	0	1
408	sky	36.2142325080585	0.797330154117259	0	1	0	1
409	sled	6.83405726697517	2.60733305634474	0	1	0	1
410	sleep	2.55933148514963	0.501194730555336	0	1	0	1
411	sleepy	6.83405726697517	2.60733305634474	0	1	0	1
412	slipper	6.83405726697517	2.60733305634474	0	1	0	1
413	slow	6.83405726697517	2.60733305634474	0	1	0	1
414	smile	1.16775094989686	0.404799770657949	0	1	0	1
415	snack	6.83405726697517	2.60733305634474	0	1	0	1
416	snow	1.15070087393091	2.29194746869156	0	1	0	1
417	soap	50.3889317410163	1.09901243248327	0	1	0	1
418	sock	6.83405726697516	2.60733305634475	0	1	0	1
419	soda	6.83405726697518	2.60733305634474	0	1	0	1
420	sofa	2.25483151360559	1.07054391097478	0	1	0	1
421	soft	4.08133145786162	0.875533346816577	0	1	0	1
422	some	0.698290121983426	0.630683288457924	0	1	0	1
423	soup	36.2142325080586	0.797330154117256	0	1	0	1
424	spill	6.83405726697517	2.60733305634474	0	1	0	1
425	splash	4.16598361311504	1.18762572365872	0	1	0	1
426	spoon	6.83405726697517	2.60733305634474	0	1	0	1
427	squirrel	4.16598361311504	1.18762572365872	0	1	0	1
428	stairs	1.75515948283185	0.58607517258508	0	1	0	1
429	stand	36.2142325080586	0.797330154117255	0	1	0	1
430	star	6.83405726697518	2.60733305634474	0	1	0	1
431	stay	1.14247428627531	0.760000225107928	0	1	0	1
432	stick	6.83405726697517	2.60733305634474	0	1	0	1
433	sticky	6.83405726697517	2.60733305634474	0	1	0	1
434	stone	1.04393228495472	1.7364648005071	0	1	0	1
435	stop	1.15070087393091	2.29194746869156	0	1	0	1
436	store	6.83405726697521	2.60733305634474	0	1	0	1
437	story	6.83405726697521	2.60733305634474	0	1	0	1
438	stove	6.83405726697516	2.60733305634475	0	1	0	1
439	strawberry	6.83405726697517	2.60733305634474	0	1	0	1
440	street	50.3889317410163	1.09901243248327	0	1	0	1
441	stuck	1.01763351366245	2.49591139118002	0	1	0	1
442	sun	2.98583315898986	0.954844088288572	0	1	0	1
443	sweater	6.83405726697521	2.60733305634474	0	1	0	1
444	sweep	6.83405726697521	2.60733305634474	0	1	0	1
445	swim	1.2818500222359	0.702390776573065	0	1	0	1
446	table	7.04221917969124	0.389998186495237	0	1	0	1
447	take	2.31634770095334	-0.641107882353017	0	1	0	1
448	talk	4.3001895399531	0.433623585867722	0	1	0	1
449	tape	6.83405726697517	2.60733305634474	0	1	0	1
450	taste	6.83405726697521	2.60733305634474	0	1	0	1
451	teacher	6.83405726697522	2.60733305634474	0	1	0	1
452	tear	50.3889317410163	1.09901243248327	0	1	0	1
453	telephone	4.16598361311504	1.18762572365872	0	1	0	1
454	that	0.380165263271962	-1.03503699112745	0	1	0	1
455	their	0.600039642739003	0.208834210573966	0	1	0	1
456	them	0.311690589841542	3.49032881828421	0	1	0	1
457	there	2.25284996947331	-0.137862800413496	0	1	0	1
458	these	1.35686744307502	-0.223362733660247	0	1	0	1
459	they	1.98839745658835	0.311535611437274	0	1	0	1
460	think	0.806543307172115	-0.709879807959709	0	1	0	1
461	thirsty	6.83405726697517	2.60733305634474	0	1	0	1
462	this	1.05753634023059	-0.618882799576419	0	1	0	1
463	those	1.12798384459742	-0.597274624342164	0	1	0	1
464	throw	36.2142325080585	0.797330154117259	0	1	0	1
465	tickle	6.83405726697517	2.60733305634474	0	1	0	1
466	tiger	6.83405726697521	2.60733305634474	0	1	0	1
467	time	0.978417228477824	-0.270652076071036	0	1	0	1
468	tiny	3.20911436007345	0.678158547130392	0	1	0	1
469	tired	0.951647457224306	1.31870460713064	0	1	0	1
470	tissue	6.83405726697521	2.60733305634474	0	1	0	1
471	to	0.723764324025453	-2.28935360670219	0	1	0	1
472	toast	6.83405726697522	2.60733305634474	0	1	0	1
473	today	6.83405726697521	2.60733305634474	0	1	0	1
474	toe	1.37830400657341	1.4246386914774	0	1	0	1
475	tomorrow	4.3001895399531	0.433623585867722	0	1	0	1
476	tongue	6.47969246603389	0.569724469361541	0	1	0	1
477	tonight	50.3889317410163	1.09901243248327	0	1	0	1
478	too	1.14474759187507	-0.250118213660655	0	1	0	1
